Entity,Code,Year,"GDP, PPP (constant 2017 international $)",Annual CO₂ emissions,Annual consumption-based CO₂ emissions
Turkmenistan,TKM,2009,40142798848,50169650,
Turkmenistan,TKM,2010,43835936768,57110036,
Turkmenistan,TKM,2011,50279817216,62182860,
Turkmenistan,TKM,2012,55860879360,69137096,
Turkmenistan,TKM,2013,61558685696,70608760,
Turkmenistan,TKM,2014,67899232256,71776136,
Turkmenistan,TKM,2015,72312684544,73695300,
Turkmenistan,TKM,2016,76796067840,73463700,
Turkmenistan,TKM,2017,81787813888,73358744,
Turkmenistan,TKM,2018,86858653696,73252040,
Turkmenistan,TKM,2019,92330754048,74761640,
Turkmenistan,TKM,2020,,72035944,
Turkmenistan,TKM,2021,,83006810,
Turks and Caicos Islands,TCA,1990,,62288,
Turks and Caicos Islands,TCA,1991,,62288,
Turks and Caicos Islands,TCA,1992,,65952,
Turks and Caicos Islands,TCA,1993,,65952,
Turks and Caicos Islands,TCA,1994,,69616,
Turks and Caicos Islands,TCA,1995,,69616,
Turks and Caicos Islands,TCA,1996,,69616,
Turks and Caicos Islands,TCA,1997,,84272,
Turks and Caicos Islands,TCA,1998,,87936,
Turks and Caicos Islands,TCA,1999,,98928,
Turks and Caicos Islands,TCA,2000,,109920,
Turks and Caicos Islands,TCA,2001,,113584,
Turks and Caicos Islands,TCA,2002,,150224,
Turks and Caicos Islands,TCA,2003,,157552,
Turks and Caicos Islands,TCA,2004,,161216,
Turks and Caicos Islands,TCA,2005,,190528,
Turks and Caicos Islands,TCA,2006,,216176,
Turks and Caicos Islands,TCA,2007,,252815.98,
Turks and Caicos Islands,TCA,2008,,263808,
Turks and Caicos Islands,TCA,2009,,274800,
Turks and Caicos Islands,TCA,2010,,282128,
Turks and Caicos Islands,TCA,2011,792935232,282128,
Turks and Caicos Islands,TCA,2012,785225536,282128,
Turks and Caicos Islands,TCA,2013,793634368,285792,
Turks and Caicos Islands,TCA,2014,862770176,307776,
Turks and Caicos Islands,TCA,2015,960391168,311440,
Turks and Caicos Islands,TCA,2016,1030030912,329760,
Turks and Caicos Islands,TCA,2017,1004380864,351744,
Turks and Caicos Islands,TCA,2018,1060736192,362736,
Turks and Caicos Islands,TCA,2019,1117215744,362736,
Turks and Caicos Islands,TCA,2020,817993216,309705,
Turks and Caicos Islands,TCA,2021,,341183,
Tuvalu,TUV,1990,23261952,10992,
Tuvalu,TUV,1991,24101514,7328,
Tuvalu,TUV,1992,24773672,7328,
Tuvalu,TUV,1993,25792042,7328,
Tuvalu,TUV,1994,28444364,7328,
Tuvalu,TUV,1995,27020882,10992,
Tuvalu,TUV,1996,25410070,7328,
Tuvalu,TUV,1997,27951896,7328,
Tuvalu,TUV,1998,32284782,10992,
Tuvalu,TUV,1999,31779914,3664,
Tuvalu,TUV,2000,31471460,7328,
Tuvalu,TUV,2001,31985736,10992,
Tuvalu,TUV,2002,34508188,10992,
Tuvalu,TUV,2003,33357844,10992,
Tuvalu,TUV,2004,32906786,10992,
Tuvalu,TUV,2005,31662998,7328,
Tuvalu,TUV,2006,32340250,10992,
Tuvalu,TUV,2007,34394040,10992,
Tuvalu,TUV,2008,37139804,10992,
Tuvalu,TUV,2009,35493452,10992,
Tuvalu,TUV,2010,34524684,10992,
Tuvalu,TUV,2011,37119544,10992,
Tuvalu,TUV,2012,35695732,10992,
Tuvalu,TUV,2013,37329464,10992,
Tuvalu,TUV,2014,37832668,7328,
Tuvalu,TUV,2015,41291668,7328,
Tuvalu,TUV,2016,42544756,7328,
Tuvalu,TUV,2017,44286548,7328,
Tuvalu,TUV,2018,45393712,7328,
Tuvalu,TUV,2019,49822364,7328,
Tuvalu,TUV,2020,52014548,7734,
Tuvalu,TUV,2021,,7948,
Uganda,UGA,1990,15857175552,760855,1516887.2
Uganda,UGA,1991,16737897472,779805,1545253
Uganda,UGA,1992,17310058496,797791,1599281.5
Uganda,UGA,1993,18751344640,797457,1767840
Uganda,UGA,1994,19952113664,708177,1705279.8
Uganda,UGA,1995,22251243520,925485,1948501.8
Uganda,UGA,1996,24269901824,1018092.06,1721121.4
Uganda,UGA,1997,25507667968,1061946,1852996.4
Uganda,UGA,1998,26758885376,1208757,2540114.8
Uganda,UGA,1999,28914032640,1254724,2586622
Uganda,UGA,2000,29822484480,1360870,2739987.5
Uganda,UGA,2001,31368380416,1417088,2772300.2
Uganda,UGA,2002,34107682816,1446221,2872645.5
Uganda,UGA,2003,36315561984,1512745,2744411.5
Uganda,UGA,2004,38787645440,1607486,2973662.8
Uganda,UGA,2005,41243901952,2017941,3547220
Uganda,UGA,2006,45691949056,2383386,4020163.8
Uganda,UGA,2007,49535750144,2709990,4495566
Uganda,UGA,2008,53849698304,2779614,4737213.5
Uganda,UGA,2009,57512292352,2999798,5386298.5
Uganda,UGA,2010,60754612224,3569619,5910659.5
Uganda,UGA,2011,66460475392,3824069,6468096.5
Uganda,UGA,2012,69010866176,3626987,5918843
Uganda,UGA,2013,71486226432,3754530,6023890
Uganda,UGA,2014,75136532480,4089666,6529092.5
Uganda,UGA,2015,79034507264,4525570,6750021.5
Uganda,UGA,2016,82813149184,4788769,6945826
Uganda,UGA,2017,85406359552,5376890,7628774
Uganda,UGA,2018,90790313984,5630826,7820489
Uganda,UGA,2019,96636067840,6011812,8158485
Uganda,UGA,2020,99488096256,5506982,7473093
Uganda,UGA,2021,,5780464,
Ukraine,UKR,1990,8.52497E+11,705830000,500602270
Ukraine,UKR,1991,7.7833E+11,632536700,455439330
Ukraine,UKR,1992,7.01275E+11,589060300,439519420
Ukraine,UKR,1993,6.01694E+11,510199580,372133700
Ukraine,UKR,1994,4.63906E+11,419266370,272863000
Ukraine,UKR,1995,4.07309E+11,389864640,217715330
Ukraine,UKR,1996,3.66579E+11,351408770,286011650
Ukraine,UKR,1997,3.55581E+11,340242750,275492400
Ukraine,UKR,1998,3.48825E+11,328576740,242934860
Ukraine,UKR,1999,3.48127E+11,298178270,236884340
Ukraine,UKR,2000,3.68667E+11,285321920,221105520
Ukraine,UKR,2001,4.0111E+11,303561760,255817740
Ukraine,UKR,2002,4.22528E+11,295674000,249842880
Ukraine,UKR,2003,4.62738E+11,306998720,236120130
Ukraine,UKR,2004,5.17319E+11,310270620,225524060
Ukraine,UKR,2005,5.33207E+11,313066880,249891920
Ukraine,UKR,2006,5.73579E+11,332613120,265299550
Ukraine,UKR,2007,6.20703E+11,336351230,292450000
Ukraine,UKR,2008,6.34629E+11,325536200,299071520
Ukraine,UKR,2009,5.38568E+11,277296700,250415840
Ukraine,UKR,2010,5.60607E+11,294110660,248197700
Ukraine,UKR,2011,5.91133E+11,307956060,268341120
Ukraine,UKR,2012,5.92033E+11,303976220,272842750
Ukraine,UKR,2013,5.92303E+11,297251200,273186850
Ukraine,UKR,2014,5.32605E+11,257510800,225363780
Ukraine,UKR,2015,4.80554E+11,223824100,186877540
Ukraine,UKR,2016,4.92284E+11,234008450,180172430
Ukraine,UKR,2017,5.03902E+11,223087090,181550620
Ukraine,UKR,2018,5.21479E+11,231674700,213349140
Ukraine,UKR,2019,5.38164E+11,222056700,207723310
Ukraine,UKR,2020,5.16638E+11,206941170,190236340
Ukraine,UKR,2021,,201857710,
United Arab Emirates,ARE,1990,2.03787E+11,51703772,55979344
United Arab Emirates,ARE,1991,2.05539E+11,56673424,61395308
United Arab Emirates,ARE,1992,2.12415E+11,57757056,63807360
United Arab Emirates,ARE,1993,2.15094E+11,65565560,69497190
United Arab Emirates,ARE,1994,2.29927E+11,72604780,77705350
United Arab Emirates,ARE,1995,2.45304E+11,70012280,77350520
United Arab Emirates,ARE,1996,2.59528E+11,72774936,79508360
United Arab Emirates,ARE,1997,2.80784E+11,73100850,80710720
United Arab Emirates,ARE,1998,2.81604E+11,80682530,93129080
United Arab Emirates,ARE,1999,2.89777E+11,77543760,79852136
United Arab Emirates,ARE,2000,3.21225E+11,111787060,93153090
United Arab Emirates,ARE,2001,3.2572E+11,100590960,96760904
United Arab Emirates,ARE,2002,3.33646E+11,83698216,95627780
United Arab Emirates,ARE,2003,3.63008E+11,105618744,123879270
United Arab Emirates,ARE,2004,3.97735E+11,111801790,131615360
United Arab Emirates,ARE,2005,4.17046E+11,114477680,143726480
United Arab Emirates,ARE,2006,4.58072E+11,121737470,170955660
United Arab Emirates,ARE,2007,4.72659E+11,133264010,188931070
United Arab Emirates,ARE,2008,4.87745E+11,153969710,219115710
United Arab Emirates,ARE,2009,4.62173E+11,165499680,200838750
United Arab Emirates,ARE,2010,4.69581E+11,180621660,203453300
United Arab Emirates,ARE,2011,5.02116E+11,192991340,218587860
United Arab Emirates,ARE,2012,5.2463E+11,201372430,227871330
United Arab Emirates,ARE,2013,5.5114E+11,205757980,237333280
United Arab Emirates,ARE,2014,5.75446E+11,201713380,238006900
United Arab Emirates,ARE,2015,6.04565E+11,216377090,241853520
United Arab Emirates,ARE,2016,6.22607E+11,212344320,241250990
United Arab Emirates,ARE,2017,6.37385E+11,214156000,217478910
United Arab Emirates,ARE,2018,6.44969E+11,210218380,215640780
United Arab Emirates,ARE,2019,6.66972E+11,208495710,196750910
United Arab Emirates,ARE,2020,6.26057E+11,199084450,184334610
United Arab Emirates,ARE,2021,,204086660,
United Kingdom,GBR,1990,1.78711E+12,601945100,669174140
United Kingdom,GBR,1991,1.7674E+12,609412700,676455740
United Kingdom,GBR,1992,1.77449E+12,593845950,692758900
United Kingdom,GBR,1993,1.81867E+12,579612540,657613700
United Kingdom,GBR,1994,1.88861E+12,574016900,649832700
United Kingdom,GBR,1995,1.93643E+12,566158900,645625200
United Kingdom,GBR,1996,1.98345E+12,586760700,674073540
United Kingdom,GBR,1997,2.08082E+12,562708160,672886600
United Kingdom,GBR,1998,2.14645E+12,568543700,696918000
United Kingdom,GBR,1999,2.21063E+12,561649600,682952060
United Kingdom,GBR,2000,2.29181E+12,569033660,746592900
United Kingdom,GBR,2001,2.33932E+12,577970560,728067460
United Kingdom,GBR,2002,2.38898E+12,560273200,737184400
United Kingdom,GBR,2003,2.46137E+12,571618750,750037800
United Kingdom,GBR,2004,2.51935E+12,573429760,762219400
United Kingdom,GBR,2005,2.58468E+12,570338370,751458050
United Kingdom,GBR,2006,2.65147E+12,567845600,755932160
United Kingdom,GBR,2007,2.71165E+12,559566460,754217340
United Kingdom,GBR,2008,2.70515E+12,544932400,722511100
United Kingdom,GBR,2009,2.59025E+12,494107700,630960200
United Kingdom,GBR,2010,2.64546E+12,511904580,680189600
United Kingdom,GBR,2011,2.68402E+12,469713300,614538300
United Kingdom,GBR,2012,2.72347E+12,487476770,638453250
United Kingdom,GBR,2013,2.77495E+12,477611260,620400450
United Kingdom,GBR,2014,2.85795E+12,438807070,598352260
United Kingdom,GBR,2015,2.9329E+12,422460800,591012400
United Kingdom,GBR,2016,2.99929E+12,399430140,575488300
United Kingdom,GBR,2017,3.06331E+12,387367140,548161800
United Kingdom,GBR,2018,3.11388E+12,379729760,535781630
United Kingdom,GBR,2019,3.16594E+12,364753280,514139100
United Kingdom,GBR,2020,2.86847E+12,326263200,464667260
United Kingdom,GBR,2021,,346773200,
United States,USA,1990,1.0094E+13,5122496000,5047884300
United States,USA,1991,1.00831E+13,5064987000,4962092500
United States,USA,1992,1.04382E+13,5175220000,5148217300
United States,USA,1993,1.07255E+13,5274363000,5208202000
United States,USA,1994,1.11576E+13,5365579000,5310463500
United States,USA,1995,1.14571E+13,5427798500,5371032000
United States,USA,1996,1.18893E+13,5616430600,5538584000
United States,USA,1997,1.24103E+13,5691864600,5643258400
United States,USA,1998,1.29664E+13,5737129500,5807569400
United States,USA,1999,1.35827E+13,5810331600,5985869000
United States,USA,2000,1.41434E+13,6016350700,6244750300
United States,USA,2001,1.42846E+13,5911988000,6168974000
United States,USA,2002,1.45334E+13,5952699000,6295762000
United States,USA,2003,1.49492E+13,6015804400,6488179700
United States,USA,2004,1.55171E+13,6117963000,6623224000
United States,USA,2005,1.60622E+13,6137603600,6729185000
United States,USA,2006,1.65208E+13,6057163300,6716711000
United States,USA,2007,1.68308E+13,6135287300,6651804700
United States,USA,2008,1.68078E+13,5918868500,6327503000
United States,USA,2009,1.63814E+13,5482978000,5784664600
United States,USA,2010,1.68014E+13,5681392000,5971111400
United States,USA,2011,1.70619E+13,5546629000,5822865400
United States,USA,2012,1.74458E+13,5345454000,5656314400
United States,USA,2013,1.77671E+13,5480926000,5743123000
United States,USA,2014,1.82159E+13,5528871000,5842337300
United States,USA,2015,1.87762E+13,5376578000,5795042300
United States,USA,2016,1.90975E+13,5251757600,5663945000
United States,USA,2017,1.9543E+13,5210957300,5635312000
United States,USA,2018,2.01286E+13,5376657400,5804677600
United States,USA,2019,2.05636E+13,5259144000,5692483600
United States,USA,2020,1.98635E+13,4715691000,5197398000
United States,USA,2021,,5007336000,
Upper middle income,,1990,1.18197E+13,,
Upper middle income,,1991,1.18272E+13,,
Upper middle income,,1992,1.17547E+13,,
Upper middle income,,1993,1.21119E+13,,
Upper middle income,,1994,1.23868E+13,,
Upper middle income,,1995,1.275E+13,,
Upper middle income,,1996,1.33478E+13,,
Upper middle income,,1997,1.4032E+13,,
Upper middle income,,1998,1.43475E+13,,
Upper middle income,,1999,1.48346E+13,,
Upper middle income,,2000,1.57833E+13,,
Upper middle income,,2001,1.63138E+13,,
Upper middle income,,2002,1.7063E+13,,
Upper middle income,,2003,1.80338E+13,,
Upper middle income,,2004,1.94807E+13,,
Upper middle income,,2005,2.09074E+13,,
Upper middle income,,2006,2.26823E+13,,
Upper middle income,,2007,2.47466E+13,,
Upper middle income,,2008,2.62689E+13,,
Upper middle income,,2009,2.66622E+13,,
Upper middle income,,2010,2.87429E+13,,
Upper middle income,,2011,3.06012E+13,,
Upper middle income,,2012,3.23258E+13,,
Upper middle income,,2013,3.40232E+13,,
Upper middle income,,2014,3.54976E+13,,
Upper middle income,,2015,3.68588E+13,,
Upper middle income,,2016,3.82912E+13,,
Upper middle income,,2017,4.01858E+13,,
Upper middle income,,2018,4.20585E+13,,
Upper middle income,,2019,4.36707E+13,,
Upper middle income,,2020,4.31404E+13,,
Upper-middle-income countries,,1990,,7422406000,6442477000
Upper-middle-income countries,,1991,,7386935300,6488795000
Upper-middle-income countries,,1992,,7051261000,5334353400
Upper-middle-income countries,,1993,,7142012000,5898458600
Upper-middle-income countries,,1994,,7105202700,5931047400
Upper-middle-income countries,,1995,,7414987000,6213087000
Upper-middle-income countries,,1996,,7602205700,6473022000
Upper-middle-income countries,,1997,,7586253000,6409626000
Upper-middle-income countries,,1998,,7416620500,6187574000
Upper-middle-income countries,,1999,,7576572400,6356228600
Upper-middle-income countries,,2000,,7758814700,6490726400
Upper-middle-income countries,,2001,,7904760000,6683875300
Upper-middle-income countries,,2002,,8305314000,6974208000
Upper-middle-income countries,,2003,,9234820000,7502407700
Upper-middle-income countries,,2004,,9815747000,7951523000
Upper-middle-income countries,,2005,,10549172000,8462008300
Upper-middle-income countries,,2006,,11319080000,9050334000
Upper-middle-income countries,,2007,,11863421000,9664439000
Upper-middle-income countries,,2008,,12569875000,10215094000
Upper-middle-income countries,,2009,,12785440000,10829739000
Upper-middle-income countries,,2010,,13731335000,11712532000
Upper-middle-income countries,,2011,,14796521000,12678841000
Upper-middle-income countries,,2012,,15168901000,13224361000
Upper-middle-income countries,,2013,,15347986000,13504560000
Upper-middle-income countries,,2014,,15518297000,13596655000
Upper-middle-income countries,,2015,,15348731000,13536552000
Upper-middle-income countries,,2016,,15287409000,13474765000
Upper-middle-income countries,,2017,,15586029000,13817910000
Upper-middle-income countries,,2018,,15964710000,14240796000
Upper-middle-income countries,,2019,,16338437000,14575958000
Upper-middle-income countries,,2020,,16219840000,14421031000
Upper-middle-income countries,,2021,,17038822000,
Uruguay,URY,1990,34411212800,3967289,4909211
Uruguay,URY,1991,35628957696,4527678,5437508
Uruguay,URY,1992,38454902784,5142888,6131393.5
Uruguay,URY,1993,39476858880,4439220,5632882
Uruguay,URY,1994,42351304704,4030404,5384354.5
Uruguay,URY,1995,41738227712,4557192,6013549
Uruguay,URY,1996,44066365440,5405165,7296448
Uruguay,URY,1997,47833022464,5513665,8033228
Uruguay,URY,1998,49994543104,5638758,8486426
Uruguay,URY,1999,49025040384,6682218,10037116
Uruguay,URY,2000,48078893056,5268017,7949980.5
Uruguay,URY,2001,46230679552,5030443,7471111
Uruguay,URY,2002,42656116736,4557757,6349438.5
Uruguay,URY,2003,42999619584,4526888,6164391
Uruguay,URY,2004,45151391744,5564822,7494366
Uruguay,URY,2005,48519745536,5726669,7589489.5
Uruguay,URY,2006,50508365824,6597095,8249390
Uruguay,URY,2007,53812375552,5947501,8833620
Uruguay,URY,2008,57674027008,8201628.5,11147749
Uruguay,URY,2009,60121419776,7946771,10195119
Uruguay,URY,2010,64812941312,6297960,9872417
Uruguay,URY,2011,68158672896,7652644,11813423
Uruguay,URY,2012,70570246144,8591791,12790462
Uruguay,URY,2013,73842974720,7492373,12418697
Uruguay,URY,2014,76234588160,6684323,11389033
Uruguay,URY,2015,76517220352,6742026,10759701
Uruguay,URY,2016,77810212864,6521229,9779956
Uruguay,URY,2017,79076769792,6162573,9971489
Uruguay,URY,2018,79454683136,6570970,10596583
Uruguay,URY,2019,79733129216,6489942,10458166
Uruguay,URY,2020,75061788672,6296650,10126799
Uruguay,URY,2021,,6737872,
Uzbekistan,UZB,1990,74633363456,103371850,
Uzbekistan,UZB,1991,74266165248,102749544,
Uzbekistan,UZB,1992,65948356608,110984330,
Uzbekistan,UZB,1993,64431546368,115617240,
Uzbekistan,UZB,1994,61081104384,107979980,
Uzbekistan,UZB,1995,60531376128,102663680,
Uzbekistan,UZB,1996,61560406016,105546010,
Uzbekistan,UZB,1997,64761548800,106629576,
Uzbekistan,UZB,1998,67546296320,118498920,
Uzbekistan,UZB,1999,70450790400,121739200,
Uzbekistan,UZB,2000,73152577536,120994020,
Uzbekistan,UZB,2001,76198526976,122586350,
Uzbekistan,UZB,2002,79226265600,127518320,
Uzbekistan,UZB,2003,82579619840,125935970,
Uzbekistan,UZB,2004,88730976256,125118216,
Uzbekistan,UZB,2005,94897790976,116576170,
Uzbekistan,UZB,2006,1.01969E+11,119515160,
Uzbekistan,UZB,2007,1.11629E+11,119900920,
Uzbekistan,UZB,2008,1.21708E+11,123405240,
Uzbekistan,UZB,2009,1.31506E+11,105987870,
Uzbekistan,UZB,2010,1.41497E+11,104156840,
Uzbekistan,UZB,2011,1.52145E+11,113283520,
Uzbekistan,UZB,2012,1.62951E+11,118854700,
Uzbekistan,UZB,2013,1.74841E+11,112281970,
Uzbekistan,UZB,2014,1.86859E+11,107399470,
Uzbekistan,UZB,2015,2.00348E+11,103695920,
Uzbekistan,UZB,2016,2.12233E+11,110139080,
Uzbekistan,UZB,2017,2.21561E+11,108930770,
Uzbekistan,UZB,2018,2.33426E+11,116464110,
Uzbekistan,UZB,2019,2.46753E+11,118797940,
Uzbekistan,UZB,2020,2.50985E+11,118239704,
Uzbekistan,UZB,2021,,121631480,
Vanuatu,VUT,1990,418603648,65952,
Vanuatu,VUT,1991,431779776,65952,
Vanuatu,VUT,1992,442943072,62288,
Vanuatu,VUT,1993,446200672,62288,
Vanuatu,VUT,1994,486722240,62288,
Vanuatu,VUT,1995,491608672,65952,
Vanuatu,VUT,1996,503050048,84272,
Vanuatu,VUT,1997,527733760,84272,
Vanuatu,VUT,1998,533944448,80608,
Vanuatu,VUT,1999,535745408,84272,
Vanuatu,VUT,2000,567487296,84272,
Vanuatu,VUT,2001,548206464,87936,
Vanuatu,VUT,2002,519708928,84272,
Vanuatu,VUT,2003,541995776,84272,
Vanuatu,VUT,2004,563607296,58624,
Vanuatu,VUT,2005,593508480,58624,
Vanuatu,VUT,2006,643749952,47632,
Vanuatu,VUT,2007,662236224,98928,
Vanuatu,VUT,2008,699341248,95264,
Vanuatu,VUT,2009,720582016,120912,
Vanuatu,VUT,2010,729666240,120912,
Vanuatu,VUT,2011,752562240,131904,
Vanuatu,VUT,2012,760163328,113584,
Vanuatu,VUT,2013,763725568,106256,
Vanuatu,VUT,2014,787601472,153888,
Vanuatu,VUT,2015,790528064,131904,
Vanuatu,VUT,2016,827593344,146560,
Vanuatu,VUT,2017,879860864,139232,
Vanuatu,VUT,2018,905378880,175872,
Vanuatu,VUT,2019,940802112,161216,
Vanuatu,VUT,2020,876695936,170150,
Vanuatu,VUT,2021,,174859,
Venezuela,VEN,1990,,121823040,94071976
Venezuela,VEN,1991,,115052180,97626650
Venezuela,VEN,1992,,105576780,94997704
Venezuela,VEN,1993,,123966330,108748050
Venezuela,VEN,1994,,129531176,108972380
Venezuela,VEN,1995,,132876190,116236570
Venezuela,VEN,1996,,122338420,99016080
Venezuela,VEN,1997,,133482710,118948170
Venezuela,VEN,1998,,166803900,155331400
Venezuela,VEN,1999,,172562690,116384960
Venezuela,VEN,2000,,151869900,76707000
Venezuela,VEN,2001,,171975060,107876664
Venezuela,VEN,2002,,192746560,94232530
Venezuela,VEN,2003,,191457520,128344536
Venezuela,VEN,2004,,151268100,98991120
Venezuela,VEN,2005,,163822990,102913630
Venezuela,VEN,2006,,160160240,93169050
Venezuela,VEN,2007,,149924080,98049220
Venezuela,VEN,2008,,168690200,109663500
Venezuela,VEN,2009,,169572860,142266820
Venezuela,VEN,2010,,184084060,131150584
Venezuela,VEN,2011,,175944980,120873440
Venezuela,VEN,2012,,175722800,88463760
Venezuela,VEN,2013,,198427040,106600664
Venezuela,VEN,2014,,175961310,150167220
Venezuela,VEN,2015,,165853060,88654140
Venezuela,VEN,2016,,152385300,70810800
Venezuela,VEN,2017,,140384980,65855452
Venezuela,VEN,2018,,102671860,
Venezuela,VEN,2019,,89111144,5760832
Venezuela,VEN,2020,,76467470,18070668
Venezuela,VEN,2021,,79746600,
Vietnam,VNM,1990,1.13762E+11,21298646,23292138
Vietnam,VNM,1991,1.20544E+11,21375534,23193994
Vietnam,VNM,1992,1.30966E+11,21466460,23260892
Vietnam,VNM,1993,1.41538E+11,22853002,25189740
Vietnam,VNM,1994,1.54049E+11,26168862,28525326
Vietnam,VNM,1995,1.68746E+11,28696698,31198426
Vietnam,VNM,1996,1.84507E+11,34206460,37578292
Vietnam,VNM,1997,1.99548E+11,44516864,45490096
Vietnam,VNM,1998,2.11051E+11,46791456,47078024
Vietnam,VNM,1999,2.21125E+11,46889830,43466420
Vietnam,VNM,2000,2.36134E+11,52600950,37072936
Vietnam,VNM,2001,2.50757E+11,59654044,42196772
Vietnam,VNM,2002,2.66607E+11,68499450,48092940
Vietnam,VNM,2003,2.85001E+11,76047700,60114932
Vietnam,VNM,2004,3.0648E+11,87743440,68689576
Vietnam,VNM,2005,3.2961E+11,94693890,73433740
Vietnam,VNM,2006,3.5261E+11,98625740,75417800
Vietnam,VNM,2007,3.7775E+11,100362020,78383350
Vietnam,VNM,2008,3.99137E+11,113326890,88718570
Vietnam,VNM,2009,4.20682E+11,123442880,94785736
Vietnam,VNM,2010,4.47704E+11,138585140,101459630
Vietnam,VNM,2011,4.75642E+11,151226960,106489840
Vietnam,VNM,2012,5.006E+11,144373020,103480320
Vietnam,VNM,2013,5.27742E+11,151518340,107937710
Vietnam,VNM,2014,5.59321E+11,183824960,127283310
Vietnam,VNM,2015,5.96679E+11,217728750,148925660
Vietnam,VNM,2016,6.33738E+11,226099800,153144770
Vietnam,VNM,2017,6.7691E+11,233040750,150722420
Vietnam,VNM,2018,7.24806E+11,274223070,172715680
Vietnam,VNM,2019,7.75669E+11,341004930,210619860
Vietnam,VNM,2020,7.98209E+11,328899700,203729650
Vietnam,VNM,2021,,326013660,
Wallis and Futuna,WLF,1990,,18320,
Wallis and Futuna,WLF,1991,,18320,
Wallis and Futuna,WLF,1992,,18320,
Wallis and Futuna,WLF,1993,,18320,
